2.085768287818441091e-01,5.352772489501118613e-01,5.544631238581845256e-01,2.879070684550190107e-01,3.370197408744773915e-01,6.069513950122776835e-01,2.718304666039730866e-01,7.827309654907224079e-01,2.372146048135288510e-01,4.064121957140336416e-01,7.814533164289705347e-01,7.845234041303893457e-01,7.821001609521940345e-01,6.561423461654785072e-01,3.176238871144675957e-01,4.910479365720493150e-01,4.414635092527122717e-01,4.329572335682932427e-01,4.157967447355492285e-01,4.188805410969880239e-01,4.574414035520295019e-01,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.852647612167740876e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
2.765123010694871541e-01,3.689601405671669720e-01,3.968796332592227083e-01,7.940980791889418189e-01,7.050048529707149125e-01,5.795980506263599397e-01,7.699767730978377411e-01,3.115988084543263592e-01,7.149599968213262713e-01,9.822399631756295602e-01,3.115258742092159028e-01,3.141315968932859581e-01,3.120977724555384358e-01,6.561423461654785072e-01,3.176238871144675957e-01,4.910479365720493150e-01,4.414635092527122717e-01,7.953087220475139052e-01,4.157967447355492285e-01,4.188805410969880239e-01,5.426893568414697944e-02,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.862974347397301944e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
8.289355543455647624e-01,5.352772489501118613e-01,5.318794794427241790e-01,3.011867386845165639e-01,3.370197408744773915e-01,7.156474228128345549e-01,2.854647027460504582e-01,7.827309654907224079e-01,2.493490559186505029e-01,4.064121957140336416e-01,7.814533164289705347e-01,7.845234041303893457e-01,7.821001609521940345e-01,6.561423461654785072e-01,3.176238871144675957e-01,4.910479365720493150e-01,4.414635092527122717e-01,4.578763098551902888e-01,4.157967447355492285e-01,4.188805410969880239e-01,4.574414035520295019e-01,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.852647612167740876e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
4.918543589720325016e-01,5.352772489501118613e-01,5.091644707633089517e-01,2.804773544263884366e-01,3.370197408744773915e-01,6.027820415757588757e-01,2.673774939267898887e-01,7.827309654907224079e-01,2.704752149500599390e-01,4.064121957140336416e-01,7.814533164289705347e-01,7.845234041303893457e-01,7.821001609521940345e-01,6.561423461654785072e-01,3.176238871144675957e-01,4.910479365720493150e-01,4.414635092527122717e-01,4.672824778590719541e-01,4.157967447355492285e-01,4.188805410969880239e-01,4.574414035520295019e-01,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.852647612167740876e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
3.425208233213539732e-01,4.869086493722954989e-01,3.968796332592227083e-01,3.874253643955635207e-01,7.050048529707149125e-01,3.261674946224517591e-01,5.193632425796741447e-01,3.115988084543263592e-01,7.149599968213262713e-01,8.602098250276875024e-01,3.115258742092159028e-01,3.141315968932859581e-01,3.120977724555384358e-01,2.935217196890878566e-01,3.176238871144675957e-01,4.910479365720493150e-01,4.414635092527122717e-01,4.610086985463988651e-01,4.157967447355492285e-01,4.188805410969880239e-01,4.574414035520295019e-01,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.969690026123324555e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
3.855084461992617784e-01,3.689601405671669720e-01,3.968796332592227083e-01,7.940980791889418189e-01,7.050048529707149125e-01,2.962687094024655798e-01,7.699767730978377411e-01,3.115988084543263592e-01,7.149599968213262713e-01,4.170488038652401808e-01,3.115258742092159028e-01,3.141315968932859581e-01,3.120977724555384358e-01,3.189591177511346132e-01,7.871246844810476651e-01,4.931666422103353487e-01,4.808901219994564658e-01,4.114234896135766095e-01,4.157967447355492285e-01,4.188805410969880239e-01,4.574414035520295019e-01,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.860213813414938078e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
7.908909114636919480e-01,9.971458406451714218e-01,3.968796332592227083e-01,2.860386761768665687e-01,7.050048529707149125e-01,2.962687094024655798e-01,2.718304666039730866e-01,3.115988084543263592e-01,7.149599968213262713e-01,4.064121957140336416e-01,3.115258742092159028e-01,3.141315968932859581e-01,3.120977724555384358e-01,6.561423461654785072e-01,7.871246844810476651e-01,4.920674516695255907e-01,4.414635092527122717e-01,4.114234896135766095e-01,4.157967447355492285e-01,4.188805410969880239e-01,4.574414035520295019e-01,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.868952478661530692e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
7.350809612791948666e-01,5.352772489501118613e-01,5.091644707633089517e-01,3.069834938543390401e-01,3.370197408744773915e-01,5.667955491776643928e-01,2.900996254858154155e-01,7.827309654907224079e-01,2.792342362000410083e-01,4.064121957140336416e-01,7.814533164289705347e-01,7.845234041303893457e-01,7.821001609521940345e-01,6.561423461654785072e-01,3.176238871144675957e-01,4.910479365720493150e-01,4.414635092527122717e-01,4.704233772030150251e-01,4.157967447355492285e-01,4.188805410969880239e-01,4.574414035520295019e-01,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.852647612167740876e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
3.855084461992617784e-01,3.689601405671669720e-01,3.968796332592227083e-01,7.940980791889418189e-01,7.050048529707149125e-01,3.017533602594894560e-01,7.699767730978377411e-01,3.115988084543263592e-01,7.149599968213262713e-01,4.170488038652401808e-01,3.115258742092159028e-01,3.141315968932859581e-01,3.120977724555384358e-01,5.470609718046278713e-01,7.871246844810476651e-01,4.921317477148747233e-01,4.808901219994564658e-01,4.422691114725286754e-01,4.157967447355492285e-01,6.323696722863785258e-01,4.574414035520295019e-01,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.857612237119137144e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
7.350809612791948666e-01,5.352772489501118613e-01,5.318794794427241790e-01,2.768066874365414654e-01,3.370197408744773915e-01,6.882897697161468598e-01,2.629711235813959602e-01,7.827309654907224079e-01,2.452586320895686900e-01,4.064121957140336416e-01,7.814533164289705347e-01,7.845234041303893457e-01,7.821001609521940345e-01,6.561423461654785072e-01,3.176238871144675957e-01,4.910479365720493150e-01,4.414635092527122717e-01,4.516217554241895304e-01,4.157967447355492285e-01,4.188805410969880239e-01,4.574414035520295019e-01,4.205051780941216344e-01,4.192924174046381292e-01,4.196501058328668265e-01,4.764474703978799908e-01,4.827881580448159515e-01,4.852647612167740876e-01,4.860648655329656287e-01,4.725238418088436032e-01,4.884205084565415023e-01,4.814168697381779882e-01,4.950403398407376421e-01,4.861473476764910928e-01,4.960467411310576780e-01,4.920910097916699200e-01,4.960467411185553455e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.960467411310576780e-01,5.000000000000000000e-01,5.000000000000000000e-01
